VandområdeID ,MålestationsID 
DKRIVER7474 ,DKMONRW25000546 
DKRIVER242,DKMONRW25000548 
DKRIVER5812 ,DKMONRW25000549 
DKRIVER7833 ,DKMONRW25000550 
DKRIVER210,DKMONRW25000553 
DKRIVER2906 ,DKMONRW25000554 
DKRIVER1736 ,DKMONRW25000555 
DKRIVER3075 ,DKMONRW25000556 
DKRIVER7776 ,DKMONRW25000557 
DKRIVER7487 ,DKMONRW25000576 
DKRIVER3897 ,DKMONRW25000588 
DKRIVER3268 ,DKMONRW25000589 
DKRIVER3268 ,DKMONRW25000590 
DKRIVER6758 ,DKMONRW25000592 
DKRIVER7013 ,DKMONRW25000614 
DKRIVER2917 ,DKMONRW25000615 
DKRIVER723,DKMONRW25000616 
DKRIVER6051 ,DKMONRW25000617 
DKRIVER5718 ,DKMONRW25000620 
DKRIVER7054 ,DKMONRW25000621 
DKRIVER159,DKMONRW25000624 
DKRIVER3578 ,DKMONRW25000625 
DKRIVER7733 ,DKMONRW25000626 
DKRIVER787,DKMONRW25000627 
DKRIVER2814 ,DKMONRW25000628 
DKRIVER3488 ,DKMONRW25000629 
DKRIVER3863 ,DKMONRW25000634 
DKRIVER4876 ,DKMONRW25000635 
DKRIVER6668 ,DKMONRW25000636 
DKRIVER216,DKMONRW25000639 
DKRIVER60,DKMONRW25000640 
DKRIVER172,DKMONRW25000641 
DKRIVER3551 ,DKMONRW25000642 
DKRIVER7543 ,DKMONRW25000662 
DKRIVER5108 ,DKMONRW25000703 
DKRIVER847,DKMONRW25000704 
DKRIVER7693 ,DKMONRW25000705 
DKRIVER6769 ,DKMONRW25000706 
DKRIVER242,DKMONRW25000707 
DKRIVER6329 ,DKMONRW25000709 
DKRIVER99,DKMONRW25000710 
DKRIVER7492 ,DKMONRW25000711 
DKRIVER2214 ,DKMONRW25000712 
DKRIVER2478 ,DKMONRW25000713 
DKRIVER5718 ,DKMONRW25000715 
DKRIVER4296 ,DKMONRW25000716 
DKRIVER511,DKMONRW25000717 
DKRIVER7617 ,DKMONRW25000718 
DKRIVER87,DKMONRW25000721 
DKRIVER6821 ,DKMONRW25000722 
DKRIVER99,DKMONRW25000723 
DKRIVER3624 ,DKMONRW25000725 
DKRIVER6758 ,DKMONRW25000726 
DKRIVER163,DKMONRW25000727 
DKRIVER8171 ,DKMONRW25000728 
DKRIVER6294 ,DKMONRW25000729 
DKRIVER6918 ,DKMONRW25000730 
DKRIVER1877 ,DKMONRW25000732 
DKRIVER5652 ,DKMONRW25000747 
DKRIVER172,DKMONRW25000768 
DKRIVER8171 ,DKMONRW25000775 
DKRIVER5973 ,DKMONRW25000827 
DKRIVER7079 ,DKMONRW25000828 
DKRIVER3578 ,DKMONRW25000830 
DKRIVER5842 ,DKMONRW25000852 
DKRIVER890,DKMONRW25001034 
DKRIVER2584 ,DKMONRW25001043 
DKRIVER2804 ,DKMONRW25001044 
DKRIVER2814 ,DKMONRW25001046 
DKRIVER2814 ,DKMONRW25001047 
DKRIVER2741 ,DKMONRW25001067 
DKRIVER7397 ,DKMONRW25001069 
DKRIVER3876 ,DKMONRW25001070 
DKRIVER4466 ,DKMONRW25001072 
DKRIVER3996 ,DKMONRW25001074 
DKRIVER3833 ,DKMONRW25001076 
DKRIVER213,DKMONRW25001077 
DKRIVER213,DKMONRW25001078 
DKRIVER4607 ,DKMONRW25001079 
DKRIVER246,DKMONRW25001080 
DKRIVER1919 ,DKMONRW25001082 
DKRIVER2238 ,DKMONRW25001091 
DKRIVER2814 ,DKMONRW25001101 
DKRIVER1723 ,DKMONRW25001103 
DKRIVER5651 ,DKMONRW25001112 
DKRIVER210,DKMONRW25001114 
DKRIVER3928 ,DKMONRW25001117 
DKRIVER7042 ,DKMONRW25001119 
DKRIVER7361 ,DKMONRW25001121 
DKRIVER6149 ,DKMONRW25001123 
DKRIVER4292 ,DKMONRW25001125 
DKRIVER7539 ,DKMONRW25001128 
DKRIVER3687 ,DKMONRW25001129 
DKRIVER890,DKMONRW25001130 
DKRIVER658,DKMONRW25001131 
DKRIVER4323 ,DKMONRW25001139 
DKRIVER159,DKMONRW25001140 
DKRIVER6133 ,DKMONRW25001155 
DKRIVER6185 ,DKMONRW25001164 
DKRIVER5358 ,DKMONRW25001171 
DKRIVER5358 ,DKMONRW25001183 
DKRIVER4858 ,DKMONRW25001187 
DKRIVER658,DKMONRW25001189 
DKRIVER6319 ,DKMONRW25001192 
DKRIVER7492 ,DKMONRW25001198 
DKRIVER87,DKMONRW25001199 
DKRIVER175,DKMONRW25001200 
DKRIVER175,DKMONRW25001201 
DKRIVER175,DKMONRW25001202 
DKRIVER1827 ,DKMONRW25001204 
DKRIVER787,DKMONRW25001208 
DKRIVER4416 ,DKMONRW25001209 
DKRIVER617,DKMONRW25001214 
DKRIVER175,DKMONRW25001216 
DKRIVER2515 ,DKMONRW25001223 
DKRIVER2289 ,DKMONRW25001226 
DKRIVER2289 ,DKMONRW25001227 
DKRIVER2289 ,DKMONRW25001228 
DKRIVER617,DKMONRW25001229 
DKRIVER175,DKMONRW25001233 
DKRIVER7804 ,DKMONRW25001235 
DKRIVER7873 ,DKMONRW25001237 
DKRIVER5836 ,DKMONRW25001239 
DKRIVER3513 ,DKMONRW25001251 
DKRIVER3941 ,DKMONRW25001254 
DKRIVER7874 ,DKMONRW25001258 
DKRIVER4962 ,DKMONRW25001278 
DKRIVER7301 ,DKMONRW25001290 
DKRIVER3669 ,DKMONRW25001293 
DKRIVER7873 ,DKMONRW25001296 
DKRIVER7873 ,DKMONRW25001297 
DKRIVER3941 ,DKMONRW25001298 
DKRIVER4992 ,DKMONRW25001300 
DKRIVER6707 ,DKMONRW25001304 
DKRIVER988,DKMONRW25001310 
DKRIVER1962 ,DKMONRW25001311 
DKRIVER3989 ,DKMONRW25001325 
DKRIVER890,DKMONRW25001327 
DKRIVER890,DKMONRW25001330 
DKRIVER4496 ,DKMONRW25001331 
DKRIVER4066 ,DKMONRW25001339 
DKRIVER4486 ,DKMONRW25001342 
DKRIVER4000 ,DKMONRW25001349 
DKRIVER5907 ,DKMONRW25001351 
DKRIVER2600 ,DKMONRW25001356 
DKRIVER8539 ,DKMONRW25001357 
DKRIVER6159 ,DKMONRW25001360 
DKRIVER8398 ,DKMONRW25001361 
DKRIVER8398 ,DKMONRW25001363 
DKRIVER6159 ,DKMONRW25001366 
DKRIVER3366 ,DKMONRW25001367 
DKRIVER3366 ,DKMONRW25001371 
DKRIVER6208 ,DKMONRW25001372 
DKRIVER5712 ,DKMONRW25001375 
DKRIVER5712 ,DKMONRW25001376 
DKRIVER6532 ,DKMONRW25001380 
DKRIVER6532 ,DKMONRW25001381 
DKRIVER6041 ,DKMONRW25001386 
DKRIVER7042 ,DKMONRW25001393 
DKRIVER6900 ,DKMONRW25001396 
DKRIVER6769 ,DKMONRW25001398 
DKRIVER6769 ,DKMONRW25001399 
DKRIVER6051 ,DKMONRW25001404 
DKRIVER6051 ,DKMONRW25001405 
DKRIVER2906 ,DKMONRW25001409 
DKRIVER2906 ,DKMONRW25001411 
DKRIVER457,DKMONRW25001412 
DKRIVER457,DKMONRW25001414 
DKRIVER457,DKMONRW25001419 
DKRIVER3583 ,DKMONRW25001422 
DKRIVER3420 ,DKMONRW25001425 
DKRIVER3420 ,DKMONRW25001426 
DKRIVER3420 ,DKMONRW25001427 
DKRIVER2917 ,DKMONRW25001429 
DKRIVER1723 ,DKMONRW25001430 
DKRIVER5431 ,DKMONRW25001432 
DKRIVER7855 ,DKMONRW25001446 
DKRIVER7855 ,DKMONRW25001447 
DKRIVER7097 ,DKMONRW25001449 
DKRIVER7097 ,DKMONRW25001450 
DKRIVER6507 ,DKMONRW25001451 
DKRIVER6507 ,DKMONRW25001454 
DKRIVER1621 ,DKMONRW25001456 
DKRIVER1578 ,DKMONRW25001457 
DKRIVER5612 ,DKMONRW25001459 
DKRIVER1627 ,DKMONRW25001461 
DKRIVER5936 ,DKMONRW25001463 
DKRIVER7376 ,DKMONRW25001466 
DKRIVER2277 ,DKMONRW25001468 
DKRIVER6454 ,DKMONRW25001469 
DKRIVER7506 ,DKMONRW25001471 
DKRIVER6873 ,DKMONRW25001473 
DKRIVER5217 ,DKMONRW25001474 
DKRIVER4340 ,DKMONRW25001475 
DKRIVER4842 ,DKMONRW25001478 
DKRIVER7634 ,DKMONRW25001480 
DKRIVER4466 ,DKMONRW25001481 
DKRIVER7288 ,DKMONRW25001484 
DKRIVER7288 ,DKMONRW25001486 
DKRIVER3345 ,DKMONRW25001487 
DKRIVER6947 ,DKMONRW25001489 
DKRIVER3738 ,DKMONRW25001490 
DKRIVER3738 ,DKMONRW25001491 
DKRIVER3210 ,DKMONRW25001492 
DKRIVER7855 ,DKMONRW25001495 
DKRIVER7097 ,DKMONRW25001498 
DKRIVER7097 ,DKMONRW25001499 
DKRIVER2741 ,DKMONRW25001503 
DKRIVER5098 ,DKMONRW25001510 
DKRIVER5098 ,DKMONRW25001511 
DKRIVER5098 ,DKMONRW25001512 
DKRIVER3189 ,DKMONRW25001519 
DKRIVER5006 ,DKMONRW25001528 
DKRIVER1502 ,DKMONRW25001542 
DKRIVER6064 ,DKMONRW25001544 
DKRIVER6064 ,DKMONRW25001545 
DKRIVER5902 ,DKMONRW25001547 
DKRIVER5902 ,DKMONRW25001549 
DKRIVER3687 ,DKMONRW25001553 
DKRIVER3687 ,DKMONRW25001556 
DKRIVER1808 ,DKMONRW25001558 
DKRIVER1808 ,DKMONRW25001559 
DKRIVER1871 ,DKMONRW25001560 
DKRIVER7724 ,DKMONRW25001565 
DKRIVER8191 ,DKMONRW25001570 
DKRIVER4416 ,DKMONRW25001572 
DKRIVER5964 ,DKMONRW25001580 
DKRIVER6128 ,DKMONRW25001581 
DKRIVER8049 ,DKMONRW25001582 
DKRIVER5964 ,DKMONRW25001586 
DKRIVER5964 ,DKMONRW25001587 
DKRIVER6010 ,DKMONRW25001590 
DKRIVER4527 ,DKMONRW25001598 
DKRIVER4527 ,DKMONRW25001599 
DKRIVER5075 ,DKMONRW25001603 
DKRIVER6506 ,DKMONRW25001605 
DKRIVER2289 ,DKMONRW25001611 
DKRIVER32,DKMONRW25001616 
DKRIVER45,DKMONRW25001617 
DKRIVER45,DKMONRW25001619 
DKRIVER4265 ,DKMONRW25001622 
DKRIVER45,DKMONRW25001625 
DKRIVER32,DKMONRW25001626 
DKRIVER5316 ,DKMONRW25001632 
DKRIVER880,DKMONRW25001633 
DKRIVER4123 ,DKMONRW25001638 
DKRIVER7252 ,DKMONRW25001639 
DKRIVER7252 ,DKMONRW25001640 
DKRIVER6547 ,DKMONRW25001643 
DKRIVER5072 ,DKMONRW25001650 
DKRIVER7019 ,DKMONRW25001652 
DKRIVER2053 ,DKMONRW25001661 
DKRIVER4808 ,DKMONRW25001664 
DKRIVER8539 ,DKMONRW25001667 
DKRIVER8539 ,DKMONRW25001668 
DKRIVER8540 ,DKMONRW25001670 
DKRIVER8540 ,DKMONRW25001671 
DKRIVER8540 ,DKMONRW25001672 
DKRIVER7667 ,DKMONRW25001677 
DKRIVER121,DKMONRW25001684 
DKRIVER5103 ,DKMONRW25001687 
DKRIVER5103 ,DKMONRW25001690 
DKRIVER5103 ,DKMONRW25001694 
DKRIVER2495 ,DKMONRW25001710 
DKRIVER121,DKMONRW25001711 
DKRIVER6345 ,DKMONRW25001714 
DKRIVER6345 ,DKMONRW25001717 
DKRIVER8539 ,DKMONRW25001729 
DKRIVER8539 ,DKMONRW25001730 
DKRIVER8539 ,DKMONRW25001731 
DKRIVER3180 ,DKMONRW25001733 
DKRIVER5836 ,DKMONRW25001735 
DKRIVER7486 ,DKMONRW25001744 
DKRIVER7486 ,DKMONRW25001745 
DKRIVER7492 ,DKMONRW25001749 
DKRIVER1960 ,DKMONRW25001817 
DKRIVER1915 ,DKMONRW25001818 
DKRIVER141,DKMONRW25001828 
DKRIVER232,DKMONRW25001829 
DKRIVER232,DKMONRW25001831 
DKRIVER232,DKMONRW25001838 
DKRIVER141,DKMONRW25001839 
DKRIVER232,DKMONRW25001842 
DKRIVER141,DKMONRW25001844 
DKRIVER141,DKMONRW25001845 
DKRIVER232,DKMONRW25001846 
DKRIVER141,DKMONRW25001847 
DKRIVER141,DKMONRW25001849 
DKRIVER141,DKMONRW25001850 
DKRIVER141,DKMONRW25001851 
DKRIVER6425 ,DKMONRW25001854 
DKRIVER6425 ,DKMONRW25001856 
DKRIVER7684 ,DKMONRW25001862 
DKRIVER7684 ,DKMONRW25001863 
DKRIVER7684 ,DKMONRW25001865 
DKRIVER246,DKMONRW25001867 
DKRIVER7684 ,DKMONRW25001868 
DKRIVER246,DKMONRW25001869 
DKRIVER7630 ,DKMONRW25001877 
DKRIVER7630 ,DKMONRW25001878 
DKRIVER3578 ,DKMONRW25001883 
DKRIVER3578 ,DKMONRW25001884 
DKRIVER3578 ,DKMONRW25001885 
DKRIVER3578 ,DKMONRW25001888 
DKRIVER5187 ,DKMONRW25001889 
DKRIVER3488 ,DKMONRW25001898 
DKRIVER7545 ,DKMONRW25001901 
DKRIVER7545 ,DKMONRW25001903 
DKRIVER5612 ,DKMONRW25001904 
DKRIVER7545 ,DKMONRW25001906 
DKRIVER5612 ,DKMONRW25001907 
DKRIVER7545 ,DKMONRW25001908 
DKRIVER7545 ,DKMONRW25001909 
DKRIVER5947 ,DKMONRW25001912 
DKRIVER5761 ,DKMONRW25001913 
DKRIVER5313 ,DKMONRW25001914 
DKRIVER5313 ,DKMONRW25001915 
DKRIVER5313 ,DKMONRW25001916 
DKRIVER3578 ,DKMONRW25001917 
DKRIVER6257 ,DKMONRW25001922 
DKRIVER511,DKMONRW25001929 
DKRIVER511,DKMONRW25001932 
DKRIVER141,DKMONRW25001935 
DKRIVER7234 ,DKMONRW25001938 
DKRIVER7804 ,DKMONRW25001941 
DKRIVER7804 ,DKMONRW25001942 
DKRIVER7804 ,DKMONRW25001943 
DKRIVER7487 ,DKMONRW25001948 
DKRIVER7487 ,DKMONRW25001949 
DKRIVER6840 ,DKMONRW25001951 
DKRIVER7487 ,DKMONRW25001952 
DKRIVER6840 ,DKMONRW25001953 
DKRIVER3099 ,DKMONRW25001956 
DKRIVER7487 ,DKMONRW25001957 
DKRIVER7487 ,DKMONRW25001959 
DKRIVER7487 ,DKMONRW25001960 
DKRIVER4134 ,DKMONRW25001964 
DKRIVER87,DKMONRW25001968 
DKRIVER141,DKMONRW25001977 
DKRIVER6512 ,DKMONRW25001981 
DKRIVER1788 ,DKMONRW25001988 
DKRIVER1788 ,DKMONRW25001989 
DKRIVER1788 ,DKMONRW25001990 
DKRIVER7445 ,DKMONRW25002000 
DKRIVER7617 ,DKMONRW25002005 
DKRIVER2381 ,DKMONRW25002012 
DKRIVER2985 ,DKMONRW25002016 
DKRIVER4983 ,DKMONRW25002022 
DKRIVER66,DKMONRW25002029 
DKRIVER7097 ,DKMONRW25002034 
DKRIVER216,DKMONRW25002036 
DKRIVER2917 ,DKMONRW25002037 
DKRIVER2917 ,DKMONRW25002038 
DKRIVER8563 ,DKMONRW25002048 
DKRIVER7097 ,DKMONRW25002049 
DKRIVER3897 ,DKMONRW25002050 
DKRIVER7617 ,DKMONRW25002058 
DKRIVER7617 ,DKMONRW25002060 
DKRIVER7272 ,DKMONRW25002067 
DKRIVER7272 ,DKMONRW25002068 
DKRIVER3928 ,DKMONRW25002073 
DKRIVER4876 ,DKMONRW25002074 
DKRIVER4876 ,DKMONRW25002075 
DKRIVER4876 ,DKMONRW25002076 
DKRIVER4876 ,DKMONRW25002077 
DKRIVER4876 ,DKMONRW25002078 
DKRIVER4876 ,DKMONRW25002082 
DKRIVER4652 ,DKMONRW25002087 
DKRIVER4652 ,DKMONRW25002090 
DKRIVER4652 ,DKMONRW25002091 
DKRIVER4652 ,DKMONRW25002092 
DKRIVER4652 ,DKMONRW25002093 
DKRIVER4129 ,DKMONRW25002101 
DKRIVER4129 ,DKMONRW25002102 
DKRIVER4129 ,DKMONRW25002103 
DKRIVER3569 ,DKMONRW25002107 
DKRIVER3569 ,DKMONRW25002108 
DKRIVER5364 ,DKMONRW25002109 
DKRIVER3569 ,DKMONRW25002110 
DKRIVER3569 ,DKMONRW25002111 
DKRIVER7434 ,DKMONRW25002126 
DKRIVER358,DKMONRW25002134 
DKRIVER3538 ,DKMONRW25002138 
DKRIVER3538 ,DKMONRW25002140 
DKRIVER2976 ,DKMONRW25002142 
DKRIVER4983 ,DKMONRW25002144 
DKRIVER4983 ,DKMONRW25002145 
DKRIVER4983 ,DKMONRW25002146 
DKRIVER1720 ,DKMONRW25002156 
DKRIVER7401 ,DKMONRW25002164 
DKRIVER7450 ,DKMONRW25002165 
DKRIVER2630 ,DKMONRW25002183 
DKRIVER3265 ,DKMONRW25002186 
DKRIVER1919 ,DKMONRW25002191 
DKRIVER1919 ,DKMONRW25002192 
DKRIVER6888 ,DKMONRW25002200 
DKRIVER7833 ,DKMONRW25002208 
DKRIVER7833 ,DKMONRW25002209 
DKRIVER7833 ,DKMONRW25002210 
DKRIVER7079 ,DKMONRW25002211 
DKRIVER7088 ,DKMONRW25002212 
DKRIVER7834 ,DKMONRW25002214 
DKRIVER7079 ,DKMONRW25002215 
DKRIVER7834 ,DKMONRW25002216 
DKRIVER7088 ,DKMONRW25002220 
DKRIVER7833 ,DKMONRW25002222 
DKRIVER7833 ,DKMONRW25002223 
DKRIVER1282 ,DKMONRW25002235 
DKRIVER4786 ,DKMONRW25002237 
DKRIVER4603 ,DKMONRW25002239 
DKRIVER1665 ,DKMONRW25002241 
DKRIVER6876 ,DKMONRW25002247 
DKRIVER2214 ,DKMONRW25002249 
DKRIVER7873 ,DKMONRW25002250 
DKRIVER2584 ,DKMONRW25002252 
DKRIVER87,DKMONRW25002254 
DKRIVER87,DKMONRW25002255 
DKRIVER87,DKMONRW25002256 
DKRIVER175,DKMONRW25002263 
DKRIVER4983 ,DKMONRW25002267 
DKRIVER4983 ,DKMONRW25002268 
DKRIVER6319 ,DKMONRW25002269 
DKRIVER6108 ,DKMONRW25002275 
DKRIVER6108 ,DKMONRW25002276 
DKRIVER2556 ,DKMONRW25002277 
DKRIVER4587 ,DKMONRW25002280 
DKRIVER3277 ,DKMONRW25002282 
DKRIVER6106 ,DKMONRW25002284 
DKRIVER6649 ,DKMONRW25002295 
DKRIVER3268 ,DKMONRW25002298 
DKRIVER6368 ,DKMONRW25002301 
DKRIVER3022 ,DKMONRW25002305 
DKRIVER5563 ,DKMONRW25002306 
DKRIVER5984 ,DKMONRW25002311 
DKRIVER3022 ,DKMONRW25002313 
DKRIVER646,DKMONRW25002318 
DKRIVER6368 ,DKMONRW25002319 
DKRIVER3624 ,DKMONRW25002322 
DKRIVER4589 ,DKMONRW25002327 
DKRIVER3584 ,DKMONRW25002332 
DKRIVER6413 ,DKMONRW25002339 
DKRIVER6413 ,DKMONRW25002340 
DKRIVER6413 ,DKMONRW25002342 
DKRIVER6413 ,DKMONRW25002343 
DKRIVER2627 ,DKMONRW25002345 
DKRIVER913,DKMONRW25002352 
DKRIVER3624 ,DKMONRW25002353 
DKRIVER913,DKMONRW25002360 
DKRIVER3845 ,DKMONRW25002366 
DKRIVER913,DKMONRW25002370 
DKRIVER913,DKMONRW25002375 
DKRIVER4238 ,DKMONRW25002382 
DKRIVER7180 ,DKMONRW25002386 
DKRIVER3624 ,DKMONRW25002389 
DKRIVER458,DKMONRW25002390 
DKRIVER458,DKMONRW25002392 
DKRIVER5038 ,DKMONRW25002394 
DKRIVER7054 ,DKMONRW25002396 
DKRIVER4992 ,DKMONRW25002398 
DKRIVER7361 ,DKMONRW25002404 
DKRIVER3863 ,DKMONRW25002407 
DKRIVER3863 ,DKMONRW25002408 
DKRIVER3863 ,DKMONRW25002410 
DKRIVER3863 ,DKMONRW25002411 
DKRIVER8591 ,DKMONRW25002415 
DKRIVER8591 ,DKMONRW25002416 
DKRIVER7854 ,DKMONRW25002418 
DKRIVER6840 ,DKMONRW25002421 
DKRIVER6133 ,DKMONRW25002422 
DKRIVER658,DKMONRW25002424 
DKRIVER6918 ,DKMONRW25002427 
DKRIVER3591 ,DKMONRW25002428 
DKRIVER4265 ,DKMONRW25002434 
DKRIVER8563 ,DKMONRW25002440 
DKRIVER8563 ,DKMONRW25002441 
DKRIVER2814 ,DKMONRW25002444 
DKRIVER5908 ,DKMONRW25002449 
DKRIVER5908 ,DKMONRW25002452 
DKRIVER5908 ,DKMONRW25002454 
DKRIVER769,DKMONRW25002455 
DKRIVER5908 ,DKMONRW25002456 
DKRIVER5908 ,DKMONRW25002457 
DKRIVER6106 ,DKMONRW25002460 
DKRIVER2714 ,DKMONRW25002466 
DKRIVER1449 ,DKMONRW25002469 
DKRIVER5820 ,DKMONRW25002472 
DKRIVER1636 ,DKMONRW25002474 
DKRIVER683,DKMONRW25002475 
DKRIVER2290 ,DKMONRW25002484 
DKRIVER6758 ,DKMONRW25002488 
DKRIVER7819 ,DKMONRW25002490 
DKRIVER6326 ,DKMONRW25002491 
DKRIVER232,DKMONRW25002492 
DKRIVER6326 ,DKMONRW25002494 
DKRIVER6326 ,DKMONRW25002504 
DKRIVER6326 ,DKMONRW25002507 
DKRIVER3202 ,DKMONRW25002509 
DKRIVER4395 ,DKMONRW25002512 
DKRIVER4955 ,DKMONRW25002514 
DKRIVER8566 ,DKMONRW25002516 
DKRIVER8567 ,DKMONRW25002517 
DKRIVER8566 ,DKMONRW25002518 
DKRIVER1503 ,DKMONRW25002522 
DKRIVER5886 ,DKMONRW25002523 
DKRIVER6307 ,DKMONRW25002525 
DKRIVER1868 ,DKMONRW25002532 
DKRIVER6356 ,DKMONRW25002533 
DKRIVER6356 ,DKMONRW25002534 
DKRIVER175,DKMONRW25002537 
DKRIVER175,DKMONRW25002539 
DKRIVER175,DKMONRW25002542 
DKRIVER175,DKMONRW25002543 
DKRIVER175,DKMONRW25002545 
DKRIVER7027 ,DKMONRW25002551 
DKRIVER7787 ,DKMONRW25002553 
DKRIVER6870 ,DKMONRW25002555 
DKRIVER6870 ,DKMONRW25002556 
DKRIVER172,DKMONRW25002572 
DKRIVER172,DKMONRW25002576 
DKRIVER172,DKMONRW25002577 
DKRIVER8171 ,DKMONRW25002578 
DKRIVER8171 ,DKMONRW25002580 
DKRIVER8171 ,DKMONRW25002582 
DKRIVER172,DKMONRW25002583 
DKRIVER855,DKMONRW25002592 
DKRIVER8171 ,DKMONRW25002593 
DKRIVER855,DKMONRW25002596 
DKRIVER163,DKMONRW25002598 
DKRIVER855,DKMONRW25002600 
DKRIVER6815 ,DKMONRW25002608 
DKRIVER6815 ,DKMONRW25002609 
DKRIVER8344 ,DKMONRW25002610 
DKRIVER6815 ,DKMONRW25002611 
DKRIVER6841 ,DKMONRW25002634 
DKRIVER6069 ,DKMONRW25002639 
DKRIVER4440 ,DKMONRW25002646 
DKRIVER2895 ,DKMONRW25002649 
DKRIVER4393 ,DKMONRW25002651 
DKRIVER5612 ,DKMONRW25002654 
DKRIVER6217 ,DKMONRW25002674 
DKRIVER3876 ,DKMONRW25002675 
DKRIVER6217 ,DKMONRW25002676 
DKRIVER5006 ,DKMONRW25002690 
DKRIVER8064 ,DKMONRW25002698 
DKRIVER3326 ,DKMONRW25002700 
DKRIVER8064 ,DKMONRW25002702 
DKRIVER502,DKMONRW25002703 
DKRIVER1140 ,DKMONRW25002707 
DKRIVER5046 ,DKMONRW25002728 
DKRIVER4262 ,DKMONRW25002730 
DKRIVER6208 ,DKMONRW25002731 
DKRIVER3786 ,DKMONRW25002734 
DKRIVER5777 ,DKMONRW25002741 
DKRIVER3875 ,DKMONRW25002759 
DKRIVER6010 ,DKMONRW25002760 
DKRIVER141,DKMONRW25002763 
DKRIVER5633 ,DKMONRW25002767 
DKRIVER6508 ,DKMONRW25002772 
DKRIVER3786 ,DKMONRW25002782 
DKRIVER2288 ,DKMONRW25002792 
DKRIVER6393 ,DKMONRW25002797 
DKRIVER2146 ,DKMONRW25002808 
DKRIVER7854 ,DKMONRW25002811 
DKRIVER4247 ,DKMONRW25002813 
DKRIVER4440 ,DKMONRW25002822 
DKRIVER3591 ,DKMONRW25002827 
DKRIVER7492 ,DKMONRW25002831 
DKRIVER7279 ,DKMONRW25002834 
DKRIVER7279 ,DKMONRW25002836 
DKRIVER6942 ,DKMONRW25002845 
DKRIVER6942 ,DKMONRW25002846 
DKRIVER3046 ,DKMONRW25002860 
DKRIVER4760 ,DKMONRW25002864 
DKRIVER6257 ,DKMONRW25002867 
DKRIVER4340 ,DKMONRW25002879 
DKRIVER5535 ,DKMONRW25002881 
DKRIVER5631 ,DKMONRW25002883 
DKRIVER3478 ,DKMONRW25002884 
DKRIVER2128 ,DKMONRW25002885 
DKRIVER2128 ,DKMONRW25002886 
DKRIVER5969 ,DKMONRW25002887 
DKRIVER6995 ,DKMONRW25002910 
DKRIVER5422 ,DKMONRW25002911 
DKRIVER6614 ,DKMONRW25002920 
DKRIVER4323 ,DKMONRW25002927 
DKRIVER4323 ,DKMONRW25002929 
DKRIVER4323 ,DKMONRW25002930 
DKRIVER159,DKMONRW25002933 
DKRIVER5280 ,DKMONRW25002937 
DKRIVER3909 ,DKMONRW25002941 
DKRIVER3909 ,DKMONRW25002942 
DKRIVER3909 ,DKMONRW25002943 
DKRIVER3909 ,DKMONRW25002944 
DKRIVER3909 ,DKMONRW25002946 
DKRIVER1753 ,DKMONRW25002953 
DKRIVER5712 ,DKMONRW25002959 
DKRIVER617,DKMONRW25002965 
DKRIVER6393 ,DKMONRW25002967 
DKRIVER6649 ,DKMONRW25002976 
DKRIVER2819 ,DKMONRW25002978 
DKRIVER6319 ,DKMONRW25002979 
DKRIVER4587 ,DKMONRW25002980 
DKRIVER4065 ,DKMONRW25002982 
DKRIVER5947 ,DKMONRW25002991 
DKRIVER6585 ,DKMONRW25002995 
DKRIVER6769 ,DKMONRW25002996 
DKRIVER8465 ,DKMONRW25002998 
DKRIVER8465 ,DKMONRW25003001 
DKRIVER6917 ,DKMONRW25003003 
DKRIVER6838 ,DKMONRW25003015 
DKRIVER6838 ,DKMONRW25003016 
DKRIVER7539 ,DKMONRW25003017 
DKRIVER4292 ,DKMONRW25003020 
DKRIVER5089 ,DKMONRW25003021 
DKRIVER6149 ,DKMONRW25003023 
DKRIVER2154 ,DKMONRW25003024 
DKRIVER769,DKMONRW25003026 
DKRIVER4292 ,DKMONRW25003027 
DKRIVER2478 ,DKMONRW25003029 
DKRIVER769,DKMONRW25003031 
DKRIVER3288 ,DKMONRW25003038 
DKRIVER7819 ,DKMONRW25003045 
DKRIVER6614 ,DKMONRW25003047 
DKRIVER6364 ,DKMONRW25003051 
DKRIVER4962 ,DKMONRW25003053 
DKRIVER4962 ,DKMONRW25003054 
DKRIVER213,DKMONRW25003056 
DKRIVER213,DKMONRW25003057 
DKRIVER213,DKMONRW25003058 
DKRIVER2741 ,DKMONRW25003060 
DKRIVER213,DKMONRW25003061 
DKRIVER121,DKMONRW25003149 
DKRIVER7487 ,DKMONRW25003150 
DKRIVER646,DKMONRW25003151 
DKRIVER5027 ,DKMONRW25003219 
DKRIVER2478 ,DKMONRW25003224 
DKRIVER2478 ,DKMONRW25003225 
DKRIVER7539 ,DKMONRW25003289 
DKRIVER1506 ,DKMONRW25003357 
DKRIVER3869 ,DKMONRW25003358 
DKRIVER499,DKMONRW25003359 
DKRIVER890,DKMONRW25003387 
DKRIVER3420 ,DKMONRW25003389 
DKRIVER7486 ,DKMONRW25003393 
DKRIVER4265 ,DKMONRW25003398 
DKRIVER7684 ,DKMONRW25003401 
DKRIVER7684 ,DKMONRW25003402 
DKRIVER5612 ,DKMONRW25003405 
DKRIVER7234 ,DKMONRW25003408 
DKRIVER4983 ,DKMONRW25003418 
DKRIVER8591 ,DKMONRW25003425 
